Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
39	0.7507	0.6690	|	0.2696	0.6791	0.6791	0.6791	|	0.2917	0.7778	0.7778	0.7778	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 34
40	0.6651	0.5851	|	0.2696	0.6791	0.6791	0.6791	|	0.2917	0.7778	0.7778	0.7778	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 34
41	0.5803	0.5245	|	0.2696	0.6791	0.6791	0.6791	|	0.2917	0.7778	0.7778	0.7778	|	0.2737	0.6875	0.6875	0.6875	|  Best result at epoch 34
42	0.5191	0.4862	|	0.2970	0.6898	0.6898	0.6898	|	0.2917	0.7778	0.7778	0.7778	|	0.2959	0.6947	0.6947	0.6947	|  Best result at epoch 34
43	0.4806	0.4637	|	0.4851	0.7914	0.7914	0.7914	|	0.4677	0.8333	0.8333	0.8333	|	0.4521	0.7612	0.7612	0.7612	|  Best result at epoch 34
44	0.4579	0.4474	|	0.5890	0.8877	0.8877	0.8877	|	0.4444	0.8333	0.8333	0.8333	|	0.5018	0.7941	0.7941	0.7941	|  Best result at epoch 34
45	0.4416	0.4332	|	0.5997	0.9037	0.9037	0.9037	|	0.4444	0.8333	0.8333	0.8333	|	0.5015	0.7925	0.7925	0.7925	|  Best result at epoch 34
46	0.4272	0.4203	|	0.5997	0.9037	0.9037	0.9037	|	0.5441	0.8889	0.8889	0.8889	|	0.5104	0.7997	0.7997	0.7997	|  Best result at epoch 46
47	0.4142	0.4077	|	0.5958	0.8984	0.8984	0.8984	|	0.5000	0.8333	0.8333	0.8333	|	0.5112	0.8005	0.8005	0.8005	|  Best result at epoch 46
48	0.4014	0.3958	|	0.5958	0.8984	0.8984	0.8984	|	0.5000	0.8333	0.8333	0.8333	|	0.5146	0.8037	0.8037	0.8037	|  Best result at epoch 46
49	0.3893	0.3837	|	0.5997	0.9037	0.9037	0.9037	|	0.5441	0.8889	0.8889	0.8889	|	0.5157	0.8053	0.8053	0.8053	|  Best result at epoch 46
50	0.3772	0.3776	|	0.6055	0.9091	0.9091	0.9091	|	0.5000	0.8333	0.8333	0.8333	|	0.5068	0.7885	0.7885	0.7885	|  Best result at epoch 46
51	0.3694	0.3701	|	0.5997	0.9037	0.9037	0.9037	|	0.5441	0.8889	0.8889	0.8889	|	0.5142	0.8053	0.8053	0.8053	|  Best result at epoch 46
52	0.3620	0.3924	|	0.6111	0.9144	0.9144	0.9144	|	0.4630	0.7778	0.7778	0.7778	|	0.4927	0.7596	0.7596	0.7596	|  Best result at epoch 46
53	0.3805	0.3674	|	0.5948	0.8984	0.8984	0.8984	|	0.4444	0.8333	0.8333	0.8333	|	0.5109	0.8029	0.8029	0.8029	|  Best result at epoch 46
54	0.3582	0.3953	|	0.6111	0.9144	0.9144	0.9144	|	0.4630	0.7778	0.7778	0.7778	|	0.4911	0.7532	0.7532	0.7532	|  Best result at epoch 46
55	0.3823	0.3620	|	0.5911	0.8930	0.8930	0.8930	|	0.4444	0.8333	0.8333	0.8333	|	0.5067	0.7997	0.7997	0.7997	|  Best result at epoch 46
56	0.3531	0.3710	|	0.6111	0.9144	0.9144	0.9144	|	0.4630	0.7778	0.7778	0.7778	|	0.4955	0.7604	0.7604	0.7604	|  Best result at epoch 46
57	0.3583	0.3262	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5150	0.7997	0.7997	0.7997	|  Best result at epoch 46
58	0.3159	0.3115	|	0.6190	0.9251	0.9251	0.9251	|	0.5441	0.8889	0.8889	0.8889	|	0.5140	0.7997	0.7997	0.7997	|  Best result at epoch 46
59	0.3012	0.3002	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5125	0.7989	0.7989	0.7989	|  Best result at epoch 46
60	0.2900	0.2942	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5137	0.7997	0.7997	0.7997	|  Best result at epoch 46
61	0.2841	0.2893	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5140	0.7997	0.7997	0.7997	|  Best result at epoch 46
62	0.2792	0.2846	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5119	0.7965	0.7965	0.7965	|  Best result at epoch 46
63	0.2744	0.2797	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5131	0.7981	0.7981	0.7981	|  Best result at epoch 46
64	0.2695	0.2742	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5119	0.7965	0.7965	0.7965	|  Best result at epoch 46
65	0.2641	0.2738	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5172	0.8037	0.8037	0.8037	|  Best result at epoch 46
66	0.2633	0.2864	|	0.6150	0.9198	0.9198	0.9198	|	0.5000	0.8333	0.8333	0.8333	|	0.5049	0.7804	0.7804	0.7804	|  Best result at epoch 46
67	0.2738	0.2754	|	0.6204	0.9251	0.9251	0.9251	|	0.5441	0.8889	0.8889	0.8889	|	0.5139	0.8029	0.8029	0.8029	|  Best result at epoch 46
68	0.2646	0.2807	|	0.6243	0.9305	0.9305	0.9305	|	0.4630	0.7778	0.7778	0.7778	|	0.4987	0.7724	0.7724	0.7724	|  Best result at epoch 46
69	0.2673	0.2606	|	0.6190	0.9251	0.9251	0.9251	|	0.5441	0.8889	0.8889	0.8889	|	0.5144	0.8021	0.8021	0.8021	|  Best result at epoch 46
70	0.2500	0.2545	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5100	0.7917	0.7917	0.7917	|  Best result at epoch 46
71	0.2426	0.2562	|	0.6237	0.9305	0.9305	0.9305	|	0.5441	0.8889	0.8889	0.8889	|	0.5180	0.8045	0.8045	0.8045	|  Best result at epoch 46
72	0.2439	0.2911	|	0.6243	0.9305	0.9305	0.9305	|	0.4630	0.7778	0.7778	0.7778	|	0.4981	0.7668	0.7668	0.7668	|  Best result at epoch 46
73	0.2751	0.2934	|	0.6156	0.9198	0.9198	0.9198	|	0.5441	0.8889	0.8889	0.8889	|	0.5089	0.7997	0.7997	0.7997	|  Best result at epoch 46
74	0.2803	0.2898	|	0.6243	0.9305	0.9305	0.9305	|	0.4630	0.7778	0.7778	0.7778	|	0.4952	0.7612	0.7612	0.7612	|  Best result at epoch 46
75	0.2745	0.2452	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5178	0.8045	0.8045	0.8045	|  Best result at epoch 46
76	0.2337	0.2346	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5177	0.8037	0.8037	0.8037	|  Best result at epoch 46
77	0.2229	0.2275	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5166	0.8029	0.8029	0.8029	|  Best result at epoch 46
78	0.2160	0.2212	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5192	0.8053	0.8053	0.8053	|  Best result at epoch 46
79	0.2099	0.2185	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5182	0.8045	0.8045	0.8045	|  Best result at epoch 46
80	0.2072	0.2159	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5201	0.8061	0.8061	0.8061	|  Best result at epoch 46
81	0.2046	0.2140	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5175	0.8037	0.8037	0.8037	|  Best result at epoch 46
82	0.2026	0.2131	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5139	0.7973	0.7973	0.7973	|  Best result at epoch 46
83	0.2018	0.2105	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5175	0.8037	0.8037	0.8037	|  Best result at epoch 46
84	0.1989	0.2100	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5153	0.7981	0.7981	0.7981	|  Best result at epoch 46
85	0.1986	0.2054	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5180	0.8045	0.8045	0.8045	|  Best result at epoch 46
86	0.1938	0.2049	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5175	0.8013	0.8013	0.8013	|  Best result at epoch 46
87	0.1935	0.2003	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5174	0.8037	0.8037	0.8037	|  Best result at epoch 46
88	0.1887	0.1985	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5175	0.8013	0.8013	0.8013	|  Best result at epoch 46
89	0.1872	0.1952	|	0.6257	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5165	0.8029	0.8029	0.8029	|  Best result at epoch 46
90	0.1837	0.1976	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5113	0.7917	0.7917	0.7917	|  Best result at epoch 46
91	0.1861	0.1979	|	0.6270	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5160	0.8021	0.8021	0.8021	|  Best result at epoch 46
92	0.1858	0.2002	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5089	0.7877	0.7877	0.7877	|  Best result at epoch 46
93	0.1883	0.1884	|	0.6257	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5165	0.8029	0.8029	0.8029	|  Best result at epoch 46
94	0.1767	0.1821	|	0.6243	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5170	0.8021	0.8021	0.8021	|  Best result at epoch 46
95	0.1708	0.1779	|	0.6270	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5162	0.8021	0.8021	0.8021	|  Best result at epoch 46
96	0.1668	0.1745	|	0.6257	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5160	0.8013	0.8013	0.8013	|  Best result at epoch 46
97	0.1634	0.1711	|	0.6285	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5150	0.8005	0.8005	0.8005	|  Best result at epoch 46
98	0.1603	0.1703	|	0.6257	0.9305	0.9305	0.9305	|	0.5000	0.8333	0.8333	0.8333	|	0.5130	0.7949	0.7949	0.7949	|  Best result at epoch 46
