Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
34	0.8406	1.3015	|	0.2820	0.4460	0.4460	0.4460	|	0.2644	0.4360	0.4360	0.4360	|	0.2679	0.4433	0.4433	0.4433	|  Best result at epoch 31
35	1.3020	0.9113	|	0.4210	0.5860	0.5860	0.5860	|	0.4196	0.5732	0.5732	0.5732	|	0.4119	0.5726	0.5726	0.5726	|  Best result at epoch 31
36	0.9092	0.7538	|	0.4974	0.6651	0.6651	0.6651	|	0.5118	0.6738	0.6738	0.6738	|	0.5007	0.6684	0.6684	0.6684	|  Best result at epoch 31
37	0.7532	0.7122	|	0.5043	0.6728	0.6728	0.6728	|	0.5228	0.6860	0.6860	0.6860	|	0.5087	0.6769	0.6769	0.6769	|  Best result at epoch 31
38	0.7118	0.6845	|	0.5097	0.6788	0.6788	0.6788	|	0.5285	0.6921	0.6921	0.6921	|	0.5121	0.6806	0.6806	0.6806	|  Best result at epoch 38
39	0.6843	0.6669	|	0.5123	0.6819	0.6819	0.6819	|	0.5285	0.6921	0.6921	0.6921	|	0.5153	0.6845	0.6845	0.6845	|  Best result at epoch 38
40	0.6669	0.6551	|	0.5126	0.6819	0.6819	0.6819	|	0.5285	0.6921	0.6921	0.6921	|	0.5195	0.6897	0.6897	0.6897	|  Best result at epoch 38
41	0.6551	0.6455	|	0.5157	0.6857	0.6857	0.6857	|	0.5310	0.6951	0.6951	0.6951	|	0.5213	0.6921	0.6921	0.6921	|  Best result at epoch 41
42	0.6456	0.6368	|	0.5202	0.6910	0.6910	0.6910	|	0.5338	0.6982	0.6982	0.6982	|	0.5250	0.6970	0.6970	0.6970	|  Best result at epoch 42
43	0.6370	0.6299	|	0.5214	0.6933	0.6933	0.6933	|	0.5330	0.6982	0.6982	0.6982	|	0.5266	0.6997	0.6997	0.6997	|  Best result at epoch 42
44	0.6304	0.6386	|	0.5391	0.6796	0.6796	0.6796	|	0.5259	0.6677	0.6677	0.6677	|	0.5383	0.6879	0.6879	0.6879	|  Best result at epoch 42
45	0.6383	0.7566	|	0.5007	0.6743	0.6743	0.6743	|	0.5355	0.7073	0.7073	0.7073	|	0.5072	0.6803	0.6803	0.6803	|  Best result at epoch 45
46	0.7589	0.9836	|	0.4107	0.5137	0.5137	0.5137	|	0.3631	0.4726	0.4726	0.4726	|	0.4062	0.5154	0.5154	0.5154	|  Best result at epoch 45
47	0.9834	0.8168	|	0.4596	0.6286	0.6286	0.6286	|	0.4866	0.6524	0.6524	0.6524	|	0.4581	0.6249	0.6249	0.6249	|  Best result at epoch 45
48	0.8164	0.6994	|	0.5150	0.6826	0.6826	0.6826	|	0.5321	0.6951	0.6951	0.6951	|	0.5228	0.6921	0.6921	0.6921	|  Best result at epoch 45
49	0.7001	0.6550	|	0.5198	0.6941	0.6941	0.6941	|	0.5381	0.7073	0.7073	0.7073	|	0.5219	0.6958	0.6958	0.6958	|  Best result at epoch 45
50	0.6548	0.6270	|	0.5237	0.6956	0.6956	0.6956	|	0.5360	0.7012	0.7012	0.7012	|	0.5260	0.6982	0.6982	0.6982	|  Best result at epoch 45
51	0.6274	0.6152	|	0.5264	0.7002	0.7002	0.7002	|	0.5382	0.7043	0.7043	0.7043	|	0.5278	0.7019	0.7019	0.7019	|  Best result at epoch 45
52	0.6156	0.6083	|	0.5243	0.6956	0.6956	0.6956	|	0.5316	0.6951	0.6951	0.6951	|	0.5308	0.7043	0.7043	0.7043	|  Best result at epoch 45
53	0.6091	0.6137	|	0.5293	0.7055	0.7055	0.7055	|	0.5430	0.7134	0.7134	0.7134	|	0.5307	0.7067	0.7067	0.7067	|  Best result at epoch 53
54	0.6140	0.6624	|	0.5210	0.6887	0.6887	0.6887	|	0.5259	0.6860	0.6860	0.6860	|	0.5212	0.6888	0.6888	0.6888	|  Best result at epoch 53
55	0.6641	0.8931	|	0.4925	0.5944	0.5944	0.5944	|	0.5047	0.6159	0.6159	0.6159	|	0.4874	0.5932	0.5932	0.5932	|  Best result at epoch 53
56	0.8934	0.9039	|	0.5007	0.5304	0.5304	0.5304	|	0.5105	0.5335	0.5335	0.5335	|	0.5217	0.5528	0.5528	0.5528	|  Best result at epoch 53
57	0.9036	0.6988	|	0.4986	0.6720	0.6720	0.6720	|	0.5327	0.7043	0.7043	0.7043	|	0.5056	0.6784	0.6784	0.6784	|  Best result at epoch 53
58	0.6986	0.6270	|	0.5266	0.7002	0.7002	0.7002	|	0.5382	0.7043	0.7043	0.7043	|	0.5271	0.7003	0.7003	0.7003	|  Best result at epoch 53
59	0.6275	0.6029	|	0.5309	0.7070	0.7070	0.7070	|	0.5426	0.7104	0.7104	0.7104	|	0.5311	0.7064	0.7064	0.7064	|  Best result at epoch 53
60	0.6035	0.5874	|	0.5320	0.7078	0.7078	0.7078	|	0.5382	0.7043	0.7043	0.7043	|	0.5330	0.7082	0.7082	0.7082	|  Best result at epoch 53
61	0.5882	0.5760	|	0.5347	0.7116	0.7116	0.7116	|	0.5429	0.7104	0.7104	0.7104	|	0.5357	0.7122	0.7122	0.7122	|  Best result at epoch 53
62	0.5768	0.5671	|	0.5384	0.7154	0.7154	0.7154	|	0.5410	0.7073	0.7073	0.7073	|	0.5371	0.7134	0.7134	0.7134	|  Best result at epoch 53
63	0.5678	0.5633	|	0.5370	0.7161	0.7161	0.7161	|	0.5523	0.7256	0.7256	0.7256	|	0.5347	0.7119	0.7119	0.7119	|  Best result at epoch 63
64	0.5638	0.6167	|	0.5189	0.6857	0.6857	0.6857	|	0.5191	0.6768	0.6768	0.6768	|	0.5247	0.6933	0.6933	0.6933	|  Best result at epoch 63
65	0.6185	0.9535	|	0.4632	0.5693	0.5693	0.5693	|	0.4651	0.5823	0.5823	0.5823	|	0.4683	0.5747	0.5747	0.5747	|  Best result at epoch 63
66	0.9540	0.8486	|	0.5195	0.5928	0.5928	0.5928	|	0.5187	0.5823	0.5823	0.5823	|	0.5279	0.6002	0.6002	0.6002	|  Best result at epoch 63
67	0.8483	0.6441	|	0.5166	0.6933	0.6933	0.6933	|	0.5413	0.7134	0.7134	0.7134	|	0.5167	0.6915	0.6915	0.6915	|  Best result at epoch 63
68	0.6443	0.5867	|	0.5347	0.7108	0.7108	0.7108	|	0.5407	0.7073	0.7073	0.7073	|	0.5316	0.7064	0.7064	0.7064	|  Best result at epoch 63
69	0.5877	0.5626	|	0.5362	0.7146	0.7146	0.7146	|	0.5438	0.7134	0.7134	0.7134	|	0.5331	0.7098	0.7098	0.7098	|  Best result at epoch 63
70	0.5631	0.5483	|	0.5416	0.7192	0.7192	0.7192	|	0.5410	0.7073	0.7073	0.7073	|	0.5377	0.7140	0.7140	0.7140	|  Best result at epoch 63
71	0.5495	0.5570	|	0.5408	0.7222	0.7222	0.7222	|	0.5516	0.7256	0.7256	0.7256	|	0.5340	0.7119	0.7119	0.7119	|  Best result at epoch 63
72	0.5569	0.5901	|	0.5349	0.7078	0.7078	0.7078	|	0.5259	0.6860	0.6860	0.6860	|	0.5333	0.7055	0.7055	0.7055	|  Best result at epoch 63
73	0.5927	0.7410	|	0.6076	0.6659	0.6659	0.6659	|	0.6053	0.6646	0.6646	0.6646	|	0.6047	0.6587	0.6587	0.6587	|  Best result at epoch 63
74	0.7407	0.6379	|	0.5160	0.6811	0.6811	0.6811	|	0.5144	0.6707	0.6707	0.6707	|	0.5174	0.6827	0.6827	0.6827	|  Best result at epoch 63
75	0.6374	0.5463	|	0.5442	0.7230	0.7230	0.7230	|	0.5435	0.7104	0.7104	0.7104	|	0.5325	0.7070	0.7070	0.7070	|  Best result at epoch 63
76	0.5464	0.5276	|	0.5432	0.7222	0.7222	0.7222	|	0.5432	0.7104	0.7104	0.7104	|	0.5350	0.7107	0.7107	0.7107	|  Best result at epoch 63
77	0.5281	0.5162	|	0.5408	0.7192	0.7192	0.7192	|	0.5432	0.7104	0.7104	0.7104	|	0.5369	0.7134	0.7134	0.7134	|  Best result at epoch 63
78	0.5169	0.5077	|	0.5440	0.7237	0.7237	0.7237	|	0.5432	0.7104	0.7104	0.7104	|	0.5385	0.7155	0.7155	0.7155	|  Best result at epoch 63
79	0.5084	0.5003	|	0.5458	0.7260	0.7260	0.7260	|	0.5444	0.7134	0.7134	0.7134	|	0.5395	0.7168	0.7168	0.7168	|  Best result at epoch 63
80	0.5009	0.4931	|	0.5469	0.7275	0.7275	0.7275	|	0.5444	0.7134	0.7134	0.7134	|	0.5396	0.7171	0.7171	0.7171	|  Best result at epoch 63
81	0.4936	0.4854	|	0.5463	0.7268	0.7268	0.7268	|	0.5444	0.7134	0.7134	0.7134	|	0.5404	0.7180	0.7180	0.7180	|  Best result at epoch 63
82	0.4859	0.4772	|	0.6211	0.7496	0.7496	0.7496	|	0.6667	0.7622	0.7622	0.7622	|	0.5963	0.7317	0.7317	0.7317	|  Best result at epoch 82
83	0.4777	0.4683	|	0.7103	0.7808	0.7808	0.7808	|	0.7528	0.7957	0.7957	0.7957	|	0.6993	0.7703	0.7703	0.7703	|  Best result at epoch 83
84	0.4689	0.4592	|	0.7803	0.8181	0.8181	0.8181	|	0.7997	0.8201	0.8201	0.8201	|	0.7624	0.7995	0.7995	0.7995	|  Best result at epoch 84
85	0.4598	0.4566	|	0.7755	0.8105	0.8105	0.8105	|	0.7864	0.8049	0.8049	0.8049	|	0.7624	0.7983	0.7983	0.7983	|  Best result at epoch 84
86	0.4576	0.5133	|	0.7910	0.8082	0.8082	0.8082	|	0.8064	0.8232	0.8232	0.8232	|	0.7714	0.7910	0.7910	0.7910	|  Best result at epoch 86
87	0.5135	0.5970	|	0.6186	0.7062	0.7062	0.7062	|	0.6364	0.7073	0.7073	0.7073	|	0.6207	0.7104	0.7104	0.7104	|  Best result at epoch 86
88	0.5987	0.6219	|	0.7440	0.7664	0.7664	0.7664	|	0.7487	0.7683	0.7683	0.7683	|	0.7189	0.7411	0.7411	0.7411	|  Best result at epoch 86
89	0.6217	0.4508	|	0.7996	0.8181	0.8181	0.8181	|	0.8044	0.8171	0.8171	0.8171	|	0.7889	0.8056	0.8056	0.8056	|  Best result at epoch 86
90	0.4511	0.4337	|	0.8044	0.8288	0.8288	0.8288	|	0.8046	0.8232	0.8232	0.8232	|	0.7924	0.8153	0.8153	0.8153	|  Best result at epoch 86
91	0.4349	0.4247	|	0.8068	0.8234	0.8234	0.8234	|	0.8189	0.8293	0.8293	0.8293	|	0.8019	0.8162	0.8162	0.8162	|  Best result at epoch 91
92	0.4249	0.4170	|	0.8083	0.8326	0.8326	0.8326	|	0.8107	0.8262	0.8262	0.8262	|	0.8050	0.8257	0.8257	0.8257	|  Best result at epoch 91
93	0.4184	0.4169	|	0.8219	0.8349	0.8349	0.8349	|	0.8157	0.8232	0.8232	0.8232	|	0.8188	0.8284	0.8284	0.8284	|  Best result at epoch 91
94	0.4170	0.4232	|	0.8142	0.8417	0.8417	0.8417	|	0.8404	0.8567	0.8567	0.8567	|	0.8049	0.8284	0.8284	0.8284	|  Best result at epoch 94
95	0.4249	0.4344	|	0.8209	0.8311	0.8311	0.8311	|	0.8031	0.8079	0.8079	0.8079	|	0.8164	0.8245	0.8245	0.8245	|  Best result at epoch 94
96	0.4342	0.4315	|	0.8163	0.8387	0.8387	0.8387	|	0.8457	0.8628	0.8628	0.8628	|	0.8055	0.8275	0.8275	0.8275	|  Best result at epoch 96
97	0.4332	0.4327	|	0.8173	0.8265	0.8265	0.8265	|	0.8327	0.8354	0.8354	0.8354	|	0.8234	0.8299	0.8299	0.8299	|  Best result at epoch 96
98	0.4326	0.4442	|	0.8375	0.8470	0.8470	0.8470	|	0.8490	0.8598	0.8598	0.8598	|	0.8322	0.8409	0.8409	0.8409	|  Best result at epoch 96
99	0.4450	0.4381	|	0.8281	0.8364	0.8364	0.8364	|	0.8413	0.8445	0.8445	0.8445	|	0.8270	0.8333	0.8333	0.8333	|  Best result at epoch 96
100	0.4382	0.4334	|	0.8406	0.8486	0.8486	0.8486	|	0.8383	0.8476	0.8476	0.8476	|	0.8286	0.8372	0.8372	0.8372	|  Best result at epoch 96
101	0.4339	0.3924	|	0.8472	0.8600	0.8600	0.8600	|	0.8454	0.8476	0.8476	0.8476	|	0.8450	0.8518	0.8518	0.8518	|  Best result at epoch 96
102	0.3930	0.4073	|	0.8347	0.8447	0.8447	0.8447	|	0.8508	0.8567	0.8567	0.8567	|	0.8189	0.8278	0.8278	0.8278	|  Best result at epoch 96
