Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
55	0.4071	0.3496	|	0.5806	0.8280	0.8280	0.8280	|	0.5091	0.6667	0.6667	0.6667	|	0.5122	0.7845	0.7845	0.7845	|  Best result at epoch 46
56	0.3508	0.3188	|	0.5858	0.8387	0.8387	0.8387	|	0.5091	0.6667	0.6667	0.6667	|	0.5122	0.7885	0.7885	0.7885	|  Best result at epoch 46
57	0.3210	0.2953	|	0.5822	0.8387	0.8387	0.8387	|	0.5091	0.6667	0.6667	0.6667	|	0.5070	0.7812	0.7812	0.7812	|  Best result at epoch 46
58	0.2976	0.3004	|	0.5796	0.8280	0.8280	0.8280	|	0.5091	0.6667	0.6667	0.6667	|	0.5110	0.7941	0.7941	0.7941	|  Best result at epoch 46
59	0.3036	0.3514	|	0.5563	0.8172	0.8172	0.8172	|	0.4127	0.5556	0.5556	0.5556	|	0.4849	0.7396	0.7396	0.7396	|  Best result at epoch 46
60	0.3542	0.2799	|	0.5775	0.8280	0.8280	0.8280	|	0.5091	0.6667	0.6667	0.6667	|	0.4979	0.7812	0.7812	0.7812	|  Best result at epoch 46
61	0.2828	0.2347	|	0.6131	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5166	0.7941	0.7941	0.7941	|  Best result at epoch 46
62	0.2369	0.2194	|	0.6131	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5137	0.7933	0.7933	0.7933	|  Best result at epoch 46
63	0.2234	0.2129	|	0.6235	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5176	0.7941	0.7941	0.7941	|  Best result at epoch 46
64	0.2148	0.2069	|	0.6124	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5152	0.7949	0.7949	0.7949	|  Best result at epoch 46
65	0.2110	0.2031	|	0.6188	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5164	0.7925	0.7925	0.7925	|  Best result at epoch 46
66	0.2050	0.1999	|	0.6124	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5122	0.7925	0.7925	0.7925	|  Best result at epoch 46
67	0.2048	0.1991	|	0.6337	0.8817	0.8817	0.8817	|	0.5091	0.6667	0.6667	0.6667	|	0.5154	0.7909	0.7909	0.7909	|  Best result at epoch 46
68	0.2005	0.1934	|	0.6124	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5116	0.7933	0.7933	0.7933	|  Best result at epoch 46
69	0.1986	0.1984	|	0.6286	0.8817	0.8817	0.8817	|	0.5091	0.6667	0.6667	0.6667	|	0.5129	0.7877	0.7877	0.7877	|  Best result at epoch 46
70	0.1994	0.1908	|	0.6124	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5111	0.7933	0.7933	0.7933	|  Best result at epoch 46
71	0.1963	0.1911	|	0.6337	0.8817	0.8817	0.8817	|	0.5091	0.6667	0.6667	0.6667	|	0.5154	0.7901	0.7901	0.7901	|  Best result at epoch 46
72	0.1920	0.1760	|	0.6124	0.8602	0.8602	0.8602	|	0.5091	0.6667	0.6667	0.6667	|	0.5124	0.7941	0.7941	0.7941	|  Best result at epoch 46
73	0.1806	0.1708	|	0.6232	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5172	0.7965	0.7965	0.7965	|  Best result at epoch 46
74	0.1735	0.1651	|	0.6232	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5154	0.7949	0.7949	0.7949	|  Best result at epoch 46
75	0.1678	0.1627	|	0.6232	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5184	0.7973	0.7973	0.7973	|  Best result at epoch 46
76	0.1654	0.1603	|	0.6232	0.8710	0.8710	0.8710	|	0.5091	0.6667	0.6667	0.6667	|	0.5226	0.7941	0.7941	0.7941	|  Best result at epoch 46
77	0.1627	0.1606	|	0.7410	0.9032	0.9032	0.9032	|	0.7556	0.7778	0.7778	0.7778	|	0.6202	0.8117	0.8117	0.8117	|  Best result at epoch 46
78	0.1629	0.1574	|	0.7676	0.8925	0.8925	0.8925	|	0.7556	0.7778	0.7778	0.7778	|	0.6381	0.8029	0.8029	0.8029	|  Best result at epoch 46
79	0.1600	0.1640	|	0.8956	0.9462	0.9462	0.9462	|	0.8963	0.8889	0.8889	0.8889	|	0.7052	0.8221	0.8221	0.8221	|  Best result at epoch 79
80	0.1656	0.1943	|	0.7722	0.8817	0.8817	0.8817	|	0.8963	0.8889	0.8889	0.8889	|	0.6720	0.8117	0.8117	0.8117	|  Best result at epoch 79
81	0.2000	0.3414	|	0.8713	0.9032	0.9032	0.9032	|	0.8056	0.7778	0.7778	0.7778	|	0.6883	0.7676	0.7676	0.7676	|  Best result at epoch 79
82	0.3442	0.1900	|	0.8443	0.9140	0.9140	0.9140	|	0.8963	0.8889	0.8889	0.8889	|	0.6911	0.8093	0.8093	0.8093	|  Best result at epoch 79
83	0.1918	0.1466	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7244	0.8269	0.8269	0.8269	|  Best result at epoch 79
84	0.1489	0.1408	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7376	0.8301	0.8301	0.8301	|  Best result at epoch 79
85	0.1434	0.1359	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7331	0.8277	0.8277	0.8277	|  Best result at epoch 79
86	0.1383	0.1309	|	0.9067	0.9462	0.9462	0.9462	|	0.8963	0.8889	0.8889	0.8889	|	0.7320	0.8269	0.8269	0.8269	|  Best result at epoch 79
87	0.1333	0.1265	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7300	0.8261	0.8261	0.8261	|  Best result at epoch 79
88	0.1287	0.1224	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7319	0.8269	0.8269	0.8269	|  Best result at epoch 79
89	0.1244	0.1186	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7276	0.8245	0.8245	0.8245	|  Best result at epoch 79
90	0.1204	0.1175	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7243	0.8253	0.8253	0.8253	|  Best result at epoch 79
91	0.1190	0.1184	|	0.8766	0.9355	0.9355	0.9355	|	0.8963	0.8889	0.8889	0.8889	|	0.7253	0.8269	0.8269	0.8269	|  Best result at epoch 79
92	0.1203	0.1281	|	0.9461	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7127	0.8205	0.8205	0.8205	|  Best result at epoch 79
93	0.1285	0.1350	|	0.8785	0.9355	0.9355	0.9355	|	0.8963	0.8889	0.8889	0.8889	|	0.7018	0.8173	0.8173	0.8173	|  Best result at epoch 79
94	0.1394	0.1971	|	0.8785	0.9355	0.9355	0.9355	|	0.8963	0.8889	0.8889	0.8889	|	0.7071	0.7973	0.7973	0.7973	|  Best result at epoch 79
95	0.1981	0.1258	|	0.9027	0.9462	0.9462	0.9462	|	0.8963	0.8889	0.8889	0.8889	|	0.7120	0.8205	0.8205	0.8205	|  Best result at epoch 79
96	0.1306	0.1233	|	0.9127	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7087	0.8157	0.8157	0.8157	|  Best result at epoch 79
97	0.1242	0.1069	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7164	0.8205	0.8205	0.8205	|  Best result at epoch 79
98	0.1097	0.1025	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7118	0.8189	0.8189	0.8189	|  Best result at epoch 79
