Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
85	0.4027	0.4347	|	0.8600	0.8630	0.8630	0.8630	|	0.8253	0.8354	0.8354	0.8354	|	0.8563	0.8598	0.8598	0.8598	|  Best result at epoch 82
86	0.4340	0.3747	|	0.8644	0.8645	0.8645	0.8645	|	0.8480	0.8476	0.8476	0.8476	|	0.8230	0.8293	0.8293	0.8293	|  Best result at epoch 82
87	0.3740	0.3634	|	0.8713	0.8691	0.8691	0.8691	|	0.8603	0.8598	0.8598	0.8598	|	0.8600	0.8598	0.8598	0.8598	|  Best result at epoch 82
88	0.3622	0.3809	|	0.8559	0.8554	0.8554	0.8554	|	0.8380	0.8354	0.8354	0.8354	|	0.8497	0.8537	0.8537	0.8537	|  Best result at epoch 82
89	0.3803	0.4210	|	0.8610	0.8554	0.8554	0.8554	|	0.8337	0.8293	0.8293	0.8293	|	0.8057	0.7988	0.7988	0.7988	|  Best result at epoch 82
90	0.4191	0.4878	|	0.8218	0.8204	0.8204	0.8204	|	0.8100	0.8049	0.8049	0.8049	|	0.7985	0.8049	0.8049	0.8049	|  Best result at epoch 82
91	0.4874	0.4194	|	0.8666	0.8615	0.8615	0.8615	|	0.8178	0.8171	0.8171	0.8171	|	0.8101	0.8049	0.8049	0.8049	|  Best result at epoch 82
92	0.4177	0.3595	|	0.8746	0.8721	0.8721	0.8721	|	0.8370	0.8354	0.8354	0.8354	|	0.8573	0.8598	0.8598	0.8598	|  Best result at epoch 82
93	0.3589	0.3387	|	0.8784	0.8767	0.8767	0.8767	|	0.8438	0.8476	0.8476	0.8476	|	0.8684	0.8720	0.8720	0.8720	|  Best result at epoch 82
94	0.3375	0.3303	|	0.8807	0.8798	0.8798	0.8798	|	0.8592	0.8598	0.8598	0.8598	|	0.8672	0.8720	0.8720	0.8720	|  Best result at epoch 82
95	0.3295	0.3291	|	0.8794	0.8782	0.8782	0.8782	|	0.8667	0.8659	0.8659	0.8659	|	0.8631	0.8659	0.8659	0.8659	|  Best result at epoch 82
96	0.3279	0.3396	|	0.8786	0.8782	0.8782	0.8782	|	0.8353	0.8415	0.8415	0.8415	|	0.8644	0.8720	0.8720	0.8720	|  Best result at epoch 82
97	0.3390	0.3597	|	0.8629	0.8630	0.8630	0.8630	|	0.8592	0.8598	0.8598	0.8598	|	0.8217	0.8293	0.8293	0.8293	|  Best result at epoch 82
98	0.3586	0.3954	|	0.8552	0.8600	0.8600	0.8600	|	0.8279	0.8415	0.8415	0.8415	|	0.8735	0.8780	0.8780	0.8780	|  Best result at epoch 82
99	0.3950	0.3119	|	0.8859	0.8843	0.8843	0.8843	|	0.8694	0.8720	0.8720	0.8720	|	0.8732	0.8780	0.8780	0.8780	|  Best result at epoch 99
100	0.3111	0.3059	|	0.8898	0.8874	0.8874	0.8874	|	0.8694	0.8720	0.8720	0.8720	|	0.8700	0.8720	0.8720	0.8720	|  Best result at epoch 99
101	0.3050	0.3032	|	0.8879	0.8858	0.8858	0.8858	|	0.8694	0.8720	0.8720	0.8720	|	0.8804	0.8841	0.8841	0.8841	|  Best result at epoch 99
102	0.3023	0.3007	|	0.8884	0.8858	0.8858	0.8858	|	0.8694	0.8720	0.8720	0.8720	|	0.8804	0.8841	0.8841	0.8841	|  Best result at epoch 99
103	0.2997	0.2982	|	0.8911	0.8889	0.8889	0.8889	|	0.8694	0.8720	0.8720	0.8720	|	0.8879	0.8902	0.8902	0.8902	|  Best result at epoch 99
104	0.2972	0.2957	|	0.8911	0.8889	0.8889	0.8889	|	0.8694	0.8720	0.8720	0.8720	|	0.8879	0.8902	0.8902	0.8902	|  Best result at epoch 99
105	0.2947	0.2932	|	0.8950	0.8935	0.8935	0.8935	|	0.8694	0.8720	0.8720	0.8720	|	0.8807	0.8841	0.8841	0.8841	|  Best result at epoch 99
106	0.2922	0.2908	|	0.8956	0.8935	0.8935	0.8935	|	0.8647	0.8659	0.8659	0.8659	|	0.8807	0.8841	0.8841	0.8841	|  Best result at epoch 99
107	0.2897	0.2886	|	0.8987	0.8980	0.8980	0.8980	|	0.8694	0.8720	0.8720	0.8720	|	0.8807	0.8841	0.8841	0.8841	|  Best result at epoch 99
108	0.2875	0.2881	|	0.8997	0.8980	0.8980	0.8980	|	0.8647	0.8659	0.8659	0.8659	|	0.8810	0.8841	0.8841	0.8841	|  Best result at epoch 99
109	0.2869	0.2955	|	0.8931	0.8919	0.8919	0.8919	|	0.8871	0.8841	0.8841	0.8841	|	0.8567	0.8598	0.8598	0.8598	|  Best result at epoch 109
110	0.2947	0.3261	|	0.8871	0.8843	0.8843	0.8843	|	0.8556	0.8537	0.8537	0.8537	|	0.8560	0.8537	0.8537	0.8537	|  Best result at epoch 109
111	0.3245	0.3696	|	0.8764	0.8737	0.8737	0.8737	|	0.8594	0.8537	0.8537	0.8537	|	0.8445	0.8476	0.8476	0.8476	|  Best result at epoch 109
112	0.3693	0.3154	|	0.8910	0.8889	0.8889	0.8889	|	0.8650	0.8659	0.8659	0.8659	|	0.8612	0.8598	0.8598	0.8598	|  Best result at epoch 109
113	0.3139	0.2971	|	0.8926	0.8904	0.8904	0.8904	|	0.8862	0.8841	0.8841	0.8841	|	0.8579	0.8598	0.8598	0.8598	|  Best result at epoch 109
114	0.2963	0.2832	|	0.9026	0.9026	0.9026	0.9026	|	0.8698	0.8720	0.8720	0.8720	|	0.8804	0.8841	0.8841	0.8841	|  Best result at epoch 109
115	0.2820	0.2792	|	0.9036	0.9026	0.9026	0.9026	|	0.8926	0.8902	0.8902	0.8902	|	0.8750	0.8780	0.8780	0.8780	|  Best result at epoch 115
116	0.2782	0.2767	|	0.9042	0.9041	0.9041	0.9041	|	0.8745	0.8780	0.8780	0.8780	|	0.8804	0.8841	0.8841	0.8841	|  Best result at epoch 115
117	0.2755	0.2760	|	0.9126	0.9117	0.9117	0.9117	|	0.8926	0.8902	0.8902	0.8902	|	0.8750	0.8780	0.8780	0.8780	|  Best result at epoch 115
118	0.2749	0.2773	|	0.9023	0.9026	0.9026	0.9026	|	0.8745	0.8780	0.8780	0.8780	|	0.8710	0.8780	0.8780	0.8780	|  Best result at epoch 115
119	0.2762	0.2830	|	0.9099	0.9087	0.9087	0.9087	|	0.8926	0.8902	0.8902	0.8902	|	0.8756	0.8780	0.8780	0.8780	|  Best result at epoch 115
120	0.2820	0.2899	|	0.8983	0.8995	0.8995	0.8995	|	0.8698	0.8720	0.8720	0.8720	|	0.8830	0.8902	0.8902	0.8902	|  Best result at epoch 115
121	0.2889	0.2958	|	0.9003	0.8995	0.8995	0.8995	|	0.8967	0.8963	0.8963	0.8963	|	0.8560	0.8598	0.8598	0.8598	|  Best result at epoch 121
122	0.2949	0.2911	|	0.8934	0.8935	0.8935	0.8935	|	0.8698	0.8720	0.8720	0.8720	|	0.8487	0.8537	0.8537	0.8537	|  Best result at epoch 121
123	0.2898	0.3000	|	0.8974	0.8950	0.8950	0.8950	|	0.8862	0.8841	0.8841	0.8841	|	0.8504	0.8537	0.8537	0.8537	|  Best result at epoch 121
124	0.2994	0.2941	|	0.9001	0.8995	0.8995	0.8995	|	0.8701	0.8720	0.8720	0.8720	|	0.8664	0.8659	0.8659	0.8659	|  Best result at epoch 121
125	0.2925	0.2962	|	0.8923	0.8904	0.8904	0.8904	|	0.8862	0.8841	0.8841	0.8841	|	0.8504	0.8537	0.8537	0.8537	|  Best result at epoch 121
126	0.2957	0.2842	|	0.9082	0.9072	0.9072	0.9072	|	0.8743	0.8720	0.8720	0.8720	|	0.8667	0.8659	0.8659	0.8659	|  Best result at epoch 121
127	0.2826	0.2749	|	0.8954	0.8950	0.8950	0.8950	|	0.8875	0.8902	0.8902	0.8902	|	0.8567	0.8598	0.8598	0.8598	|  Best result at epoch 121
128	0.2742	0.2697	|	0.9117	0.9102	0.9102	0.9102	|	0.8881	0.8841	0.8841	0.8841	|	0.8770	0.8780	0.8780	0.8780	|  Best result at epoch 121
129	0.2682	0.2651	|	0.9012	0.9026	0.9026	0.9026	|	0.8733	0.8780	0.8780	0.8780	|	0.8624	0.8659	0.8659	0.8659	|  Best result at epoch 121
130	0.2643	0.2643	|	0.9130	0.9117	0.9117	0.9117	|	0.8881	0.8841	0.8841	0.8841	|	0.8770	0.8780	0.8780	0.8780	|  Best result at epoch 121
131	0.2628	0.2629	|	0.9030	0.9041	0.9041	0.9041	|	0.8733	0.8780	0.8780	0.8780	|	0.8548	0.8598	0.8598	0.8598	|  Best result at epoch 121
132	0.2621	0.2649	|	0.9165	0.9148	0.9148	0.9148	|	0.8881	0.8841	0.8841	0.8841	|	0.8770	0.8780	0.8780	0.8780	|  Best result at epoch 121
133	0.2634	0.2655	|	0.9010	0.9026	0.9026	0.9026	|	0.8641	0.8720	0.8720	0.8720	|	0.8621	0.8659	0.8659	0.8659	|  Best result at epoch 121
134	0.2648	0.2690	|	0.9192	0.9178	0.9178	0.9178	|	0.8931	0.8902	0.8902	0.8902	|	0.8772	0.8780	0.8780	0.8780	|  Best result at epoch 121
135	0.2674	0.2699	|	0.8943	0.8950	0.8950	0.8950	|	0.8688	0.8780	0.8780	0.8780	|	0.8491	0.8537	0.8537	0.8537	|  Best result at epoch 121
136	0.2693	0.2711	|	0.9174	0.9163	0.9163	0.9163	|	0.8931	0.8902	0.8902	0.8902	|	0.8667	0.8659	0.8659	0.8659	|  Best result at epoch 121
137	0.2694	0.2724	|	0.8982	0.8965	0.8965	0.8965	|	0.8828	0.8841	0.8841	0.8841	|	0.8510	0.8537	0.8537	0.8537	|  Best result at epoch 121
138	0.2717	0.2718	|	0.9045	0.9041	0.9041	0.9041	|	0.8748	0.8780	0.8780	0.8780	|	0.8664	0.8659	0.8659	0.8659	|  Best result at epoch 121
139	0.2701	0.2820	|	0.9068	0.9041	0.9041	0.9041	|	0.8915	0.8902	0.8902	0.8902	|	0.8510	0.8537	0.8537	0.8537	|  Best result at epoch 121
140	0.2813	0.2769	|	0.9052	0.9056	0.9056	0.9056	|	0.8653	0.8720	0.8720	0.8720	|	0.8753	0.8780	0.8780	0.8780	|  Best result at epoch 121
141	0.2755	0.2782	|	0.9106	0.9102	0.9102	0.9102	|	0.8919	0.8902	0.8902	0.8902	|	0.8560	0.8598	0.8598	0.8598	|  Best result at epoch 121
