Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
34	0.4378	0.4433	|	0.5676	0.8556	0.8556	0.8556	|	0.4917	0.7297	0.7297	0.7297	|	0.5022	0.7829	0.7829	0.7829	|  Best result at epoch 33
35	0.4202	0.4457	|	0.5712	0.8556	0.8556	0.8556	|	0.4657	0.6892	0.6892	0.6892	|	0.4883	0.7540	0.7540	0.7540	|  Best result at epoch 33
36	0.4220	0.5262	|	0.4933	0.7928	0.7928	0.7928	|	0.4622	0.7297	0.7297	0.7297	|	0.4728	0.7732	0.7732	0.7732	|  Best result at epoch 33
37	0.5172	0.8141	|	0.4066	0.5909	0.5909	0.5909	|	0.3696	0.5270	0.5270	0.5270	|	0.3799	0.5545	0.5545	0.5545	|  Best result at epoch 33
38	0.8058	0.5329	|	0.5106	0.7594	0.7594	0.7594	|	0.4411	0.6486	0.6486	0.6486	|	0.4638	0.7043	0.7043	0.7043	|  Best result at epoch 33
39	0.5159	0.4452	|	0.5751	0.8623	0.8623	0.8623	|	0.4823	0.7162	0.7162	0.7162	|	0.4971	0.7724	0.7724	0.7724	|  Best result at epoch 33
40	0.4202	0.4273	|	0.5794	0.8676	0.8676	0.8676	|	0.4906	0.7297	0.7297	0.7297	|	0.4928	0.7692	0.7692	0.7692	|  Best result at epoch 33
41	0.4001	0.4121	|	0.5829	0.8717	0.8717	0.8717	|	0.4740	0.7027	0.7027	0.7027	|	0.4957	0.7708	0.7708	0.7708	|  Best result at epoch 33
42	0.3841	0.4046	|	0.5857	0.8757	0.8757	0.8757	|	0.4906	0.7297	0.7297	0.7297	|	0.4983	0.7764	0.7764	0.7764	|  Best result at epoch 33
43	0.3757	0.3950	|	0.5897	0.8810	0.8810	0.8810	|	0.4823	0.7162	0.7162	0.7162	|	0.4999	0.7796	0.7796	0.7796	|  Best result at epoch 33
44	0.3657	0.3885	|	0.5916	0.8837	0.8837	0.8837	|	0.4906	0.7297	0.7297	0.7297	|	0.5000	0.7821	0.7821	0.7821	|  Best result at epoch 33
45	0.3582	0.3875	|	0.5914	0.8824	0.8824	0.8824	|	0.4740	0.7027	0.7027	0.7027	|	0.4925	0.7660	0.7660	0.7660	|  Best result at epoch 33
46	0.3562	0.3858	|	0.5802	0.8717	0.8717	0.8717	|	0.4879	0.7297	0.7297	0.7297	|	0.4920	0.7788	0.7788	0.7788	|  Best result at epoch 33
47	0.3571	0.4360	|	0.5681	0.8476	0.8476	0.8476	|	0.4575	0.6757	0.6757	0.6757	|	0.4795	0.7364	0.7364	0.7364	|  Best result at epoch 33
48	0.4072	0.3767	|	0.5922	0.8850	0.8850	0.8850	|	0.4836	0.7297	0.7297	0.7297	|	0.4982	0.7861	0.7861	0.7861	|  Best result at epoch 33
49	0.3469	0.3963	|	0.5805	0.8663	0.8663	0.8663	|	0.4740	0.7027	0.7027	0.7027	|	0.4909	0.7580	0.7580	0.7580	|  Best result at epoch 33
50	0.3656	0.3590	|	0.6004	0.8944	0.8944	0.8944	|	0.4917	0.7297	0.7297	0.7297	|	0.5006	0.7837	0.7837	0.7837	|  Best result at epoch 33
51	0.3268	0.3505	|	0.6042	0.8997	0.8997	0.8997	|	0.4917	0.7297	0.7297	0.7297	|	0.4979	0.7821	0.7821	0.7821	|  Best result at epoch 33
52	0.3159	0.3457	|	0.6054	0.9011	0.9011	0.9011	|	0.4917	0.7297	0.7297	0.7297	|	0.4994	0.7812	0.7812	0.7812	|  Best result at epoch 33
53	0.3108	0.3457	|	0.6045	0.8997	0.8997	0.8997	|	0.4879	0.7297	0.7297	0.7297	|	0.4989	0.7861	0.7861	0.7861	|  Best result at epoch 33
54	0.3103	0.3749	|	0.5901	0.8797	0.8797	0.8797	|	0.4740	0.7027	0.7027	0.7027	|	0.4902	0.7596	0.7596	0.7596	|  Best result at epoch 33
55	0.3405	0.3604	|	0.5866	0.8797	0.8797	0.8797	|	0.4606	0.7162	0.7162	0.7162	|	0.4939	0.7837	0.7837	0.7837	|  Best result at epoch 33
56	0.3270	0.5051	|	0.5271	0.7848	0.7848	0.7848	|	0.4493	0.6622	0.6622	0.6622	|	0.4654	0.7083	0.7083	0.7083	|  Best result at epoch 33
57	0.4888	0.3564	|	0.5979	0.8917	0.8917	0.8917	|	0.4836	0.7297	0.7297	0.7297	|	0.4980	0.7869	0.7869	0.7869	|  Best result at epoch 33
58	0.3225	0.3794	|	0.5826	0.8690	0.8690	0.8690	|	0.4740	0.7027	0.7027	0.7027	|	0.4881	0.7532	0.7532	0.7532	|  Best result at epoch 33
59	0.3515	0.3383	|	0.6049	0.9011	0.9011	0.9011	|	0.4852	0.7297	0.7297	0.7297	|	0.5003	0.7877	0.7877	0.7877	|  Best result at epoch 33
60	0.3003	0.3319	|	0.6066	0.9024	0.9024	0.9024	|	0.4794	0.7162	0.7162	0.7162	|	0.4991	0.7829	0.7829	0.7829	|  Best result at epoch 33
61	0.2942	0.3327	|	0.6055	0.9011	0.9011	0.9011	|	0.4892	0.7432	0.7432	0.7432	|	0.4991	0.7885	0.7885	0.7885	|  Best result at epoch 61
62	0.2943	0.3404	|	0.5986	0.8917	0.8917	0.8917	|	0.4823	0.7162	0.7162	0.7162	|	0.4898	0.7636	0.7636	0.7636	|  Best result at epoch 61
63	0.3038	0.3281	|	0.6037	0.8984	0.8984	0.8984	|	0.4873	0.7432	0.7432	0.7432	|	0.4991	0.7885	0.7885	0.7885	|  Best result at epoch 61
64	0.2912	0.3354	|	0.5986	0.8917	0.8917	0.8917	|	0.4823	0.7162	0.7162	0.7162	|	0.4939	0.7692	0.7692	0.7692	|  Best result at epoch 61
65	0.2998	0.3181	|	0.6073	0.9037	0.9037	0.9037	|	0.5028	0.7568	0.7568	0.7568	|	0.5006	0.7877	0.7877	0.7877	|  Best result at epoch 65
66	0.2792	0.3114	|	0.6061	0.9024	0.9024	0.9024	|	0.4965	0.7432	0.7432	0.7432	|	0.5003	0.7869	0.7869	0.7869	|  Best result at epoch 65
67	0.2742	0.3126	|	0.6073	0.9037	0.9037	0.9037	|	0.4965	0.7432	0.7432	0.7432	|	0.5016	0.7869	0.7869	0.7869	|  Best result at epoch 65
68	0.2730	0.3131	|	0.6064	0.9024	0.9024	0.9024	|	0.4892	0.7432	0.7432	0.7432	|	0.4996	0.7893	0.7893	0.7893	|  Best result at epoch 65
69	0.2736	0.3261	|	0.6043	0.8997	0.8997	0.8997	|	0.4917	0.7297	0.7297	0.7297	|	0.4965	0.7756	0.7756	0.7756	|  Best result at epoch 65
70	0.2842	0.3379	|	0.5861	0.8783	0.8783	0.8783	|	0.4606	0.7162	0.7162	0.7162	|	0.4930	0.7853	0.7853	0.7853	|  Best result at epoch 65
71	0.3054	0.6026	|	0.5220	0.7767	0.7767	0.7767	|	0.4329	0.6351	0.6351	0.6351	|	0.4600	0.6971	0.6971	0.6971	|  Best result at epoch 65
72	0.5751	0.3295	|	0.6024	0.8971	0.8971	0.8971	|	0.5051	0.7568	0.7568	0.7568	|	0.5042	0.7941	0.7941	0.7941	|  Best result at epoch 65
73	0.2941	0.3312	|	0.6046	0.8997	0.8997	0.8997	|	0.5003	0.7432	0.7432	0.7432	|	0.5013	0.7812	0.7812	0.7812	|  Best result at epoch 65
74	0.2918	0.3189	|	0.6091	0.9051	0.9051	0.9051	|	0.4921	0.7432	0.7432	0.7432	|	0.5017	0.7901	0.7901	0.7901	|  Best result at epoch 65
75	0.2779	0.3073	|	0.6076	0.9037	0.9037	0.9037	|	0.5051	0.7568	0.7568	0.7568	|	0.5035	0.7901	0.7901	0.7901	|  Best result at epoch 65
76	0.2698	0.3065	|	0.6074	0.9037	0.9037	0.9037	|	0.4939	0.7432	0.7432	0.7432	|	0.5037	0.7925	0.7925	0.7925	|  Best result at epoch 65
77	0.2681	0.3079	|	0.6095	0.9064	0.9064	0.9064	|	0.5177	0.7703	0.7703	0.7703	|	0.5042	0.7901	0.7901	0.7901	|  Best result at epoch 77
78	0.2674	0.3117	|	0.6077	0.9037	0.9037	0.9037	|	0.4751	0.7297	0.7297	0.7297	|	0.4986	0.7901	0.7901	0.7901	|  Best result at epoch 77
79	0.2731	0.3098	|	0.6085	0.9051	0.9051	0.9051	|	0.5003	0.7432	0.7432	0.7432	|	0.5012	0.7853	0.7853	0.7853	|  Best result at epoch 77
80	0.2701	0.3316	|	0.6012	0.8957	0.8957	0.8957	|	0.4691	0.7297	0.7297	0.7297	|	0.4889	0.7829	0.7829	0.7829	|  Best result at epoch 77
81	0.2910	0.4572	|	0.5679	0.8476	0.8476	0.8476	|	0.4575	0.6757	0.6757	0.6757	|	0.4825	0.7404	0.7404	0.7404	|  Best result at epoch 77
82	0.4222	0.3330	|	0.6021	0.8957	0.8957	0.8957	|	0.4892	0.7432	0.7432	0.7432	|	0.4975	0.7909	0.7909	0.7909	|  Best result at epoch 77
