Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
21	0.6230	0.6370	|	0.2709	0.6845	0.6845	0.6845	|	0.2629	0.6510	0.6510	0.6510	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 0
22	0.6179	0.8365	|	0.4649	0.6939	0.6939	0.6939	|	0.4598	0.6779	0.6779	0.6779	|	0.4259	0.6434	0.6434	0.6434	|  Best result at epoch 22
23	0.8221	0.6917	|	0.2709	0.6845	0.6845	0.6845	|	0.2629	0.6510	0.6510	0.6510	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 22
24	0.6622	0.5843	|	0.2709	0.6845	0.6845	0.6845	|	0.2629	0.6510	0.6510	0.6510	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 22
25	0.5448	0.5678	|	0.4066	0.7386	0.7386	0.7386	|	0.4309	0.7248	0.7248	0.7248	|	0.3806	0.7220	0.7220	0.7220	|  Best result at epoch 25
26	0.5236	0.6314	|	0.4606	0.7727	0.7727	0.7727	|	0.4454	0.7383	0.7383	0.7383	|	0.4410	0.7572	0.7572	0.7572	|  Best result at epoch 26
27	0.6357	0.8957	|	0.3357	0.4846	0.4846	0.4846	|	0.3495	0.4966	0.4966	0.4966	|	0.3225	0.4663	0.4663	0.4663	|  Best result at epoch 26
28	0.8879	0.7006	|	0.2709	0.6845	0.6845	0.6845	|	0.2629	0.6510	0.6510	0.6510	|	0.2737	0.6875	0.6875	0.6875	|  Best result at epoch 26
29	0.6779	0.5729	|	0.2709	0.6845	0.6845	0.6845	|	0.2629	0.6510	0.6510	0.6510	|	0.2714	0.6867	0.6867	0.6867	|  Best result at epoch 26
30	0.5380	0.5241	|	0.4692	0.7754	0.7754	0.7754	|	0.4724	0.7584	0.7584	0.7584	|	0.4431	0.7540	0.7540	0.7540	|  Best result at epoch 30
31	0.4861	0.5056	|	0.5572	0.8416	0.8416	0.8416	|	0.5247	0.7852	0.7852	0.7852	|	0.4940	0.7724	0.7724	0.7724	|  Best result at epoch 31
32	0.4630	0.5107	|	0.5300	0.8249	0.8249	0.8249	|	0.5318	0.8054	0.8054	0.8054	|	0.4873	0.7804	0.7804	0.7804	|  Best result at epoch 32
33	0.4832	0.6077	|	0.4873	0.7259	0.7259	0.7259	|	0.4780	0.7047	0.7047	0.7047	|	0.4519	0.6803	0.6803	0.6803	|  Best result at epoch 32
34	0.5762	0.4811	|	0.5636	0.8516	0.8516	0.8516	|	0.5292	0.7919	0.7919	0.7919	|	0.4974	0.7780	0.7780	0.7780	|  Best result at epoch 32
35	0.4296	0.4480	|	0.5716	0.8603	0.8603	0.8603	|	0.5357	0.7987	0.7987	0.7987	|	0.5058	0.7845	0.7845	0.7845	|  Best result at epoch 32
36	0.4033	0.4229	|	0.5725	0.8636	0.8636	0.8636	|	0.5204	0.7852	0.7852	0.7852	|	0.4956	0.7764	0.7764	0.7764	|  Best result at epoch 32
37	0.3834	0.3949	|	0.5810	0.8730	0.8730	0.8730	|	0.5403	0.8054	0.8054	0.8054	|	0.4993	0.7740	0.7740	0.7740	|  Best result at epoch 32
38	0.3558	0.4883	|	0.5475	0.8349	0.8349	0.8349	|	0.5184	0.7852	0.7852	0.7852	|	0.4908	0.7853	0.7853	0.7853	|  Best result at epoch 32
39	0.4842	0.6286	|	0.5002	0.7460	0.7460	0.7460	|	0.4838	0.7114	0.7114	0.7114	|	0.4582	0.6915	0.6915	0.6915	|  Best result at epoch 32
40	0.5979	0.3818	|	0.5844	0.8763	0.8763	0.8763	|	0.5557	0.8255	0.8255	0.8255	|	0.5097	0.7925	0.7925	0.7925	|  Best result at epoch 40
41	0.3608	0.3647	|	0.5862	0.8797	0.8797	0.8797	|	0.5495	0.8188	0.8188	0.8188	|	0.5102	0.7909	0.7909	0.7909	|  Best result at epoch 40
42	0.3339	0.3476	|	0.5875	0.8810	0.8810	0.8810	|	0.5495	0.8188	0.8188	0.8188	|	0.5108	0.7917	0.7917	0.7917	|  Best result at epoch 40
43	0.3179	0.3338	|	0.5886	0.8824	0.8824	0.8824	|	0.5495	0.8188	0.8188	0.8188	|	0.5077	0.7861	0.7861	0.7861	|  Best result at epoch 40
44	0.3055	0.3222	|	0.5905	0.8844	0.8844	0.8844	|	0.5495	0.8188	0.8188	0.8188	|	0.5131	0.7941	0.7941	0.7941	|  Best result at epoch 40
45	0.2973	0.3210	|	0.5870	0.8803	0.8803	0.8803	|	0.5403	0.8054	0.8054	0.8054	|	0.5015	0.7740	0.7740	0.7740	|  Best result at epoch 40
46	0.2938	0.2933	|	0.5912	0.8837	0.8837	0.8837	|	0.5538	0.8255	0.8255	0.8255	|	0.5123	0.7957	0.7957	0.7957	|  Best result at epoch 40
47	0.2919	0.3711	|	0.5717	0.8576	0.8576	0.8576	|	0.5286	0.7852	0.7852	0.7852	|	0.4978	0.7636	0.7636	0.7636	|  Best result at epoch 40
48	0.3302	0.6244	|	0.5257	0.8148	0.8148	0.8148	|	0.4861	0.7584	0.7584	0.7584	|	0.4638	0.7668	0.7668	0.7668	|  Best result at epoch 40
49	0.6269	0.5439	|	0.5312	0.7948	0.7948	0.7948	|	0.5095	0.7517	0.7517	0.7517	|	0.4715	0.7155	0.7155	0.7155	|  Best result at epoch 40
50	0.5246	0.3511	|	0.5952	0.8857	0.8857	0.8857	|	0.5655	0.8322	0.8322	0.8322	|	0.5126	0.7917	0.7917	0.7917	|  Best result at epoch 50
51	0.3351	0.3006	|	0.5923	0.8864	0.8864	0.8864	|	0.5495	0.8188	0.8188	0.8188	|	0.5065	0.7829	0.7829	0.7829	|  Best result at epoch 50
52	0.2810	0.2732	|	0.5973	0.8890	0.8890	0.8890	|	0.5571	0.8255	0.8255	0.8255	|	0.5158	0.7989	0.7989	0.7989	|  Best result at epoch 50
53	0.2654	0.2673	|	0.5957	0.8910	0.8910	0.8910	|	0.5557	0.8255	0.8255	0.8255	|	0.5100	0.7917	0.7917	0.7917	|  Best result at epoch 50
54	0.2533	0.2586	|	0.6017	0.8924	0.8924	0.8924	|	0.5588	0.8255	0.8255	0.8255	|	0.5130	0.7965	0.7965	0.7965	|  Best result at epoch 50
55	0.2545	0.2916	|	0.5916	0.8864	0.8864	0.8864	|	0.5403	0.8054	0.8054	0.8054	|	0.5038	0.7780	0.7780	0.7780	|  Best result at epoch 50
56	0.2650	0.2844	|	0.6075	0.8944	0.8944	0.8944	|	0.5601	0.8188	0.8188	0.8188	|	0.5086	0.7941	0.7941	0.7941	|  Best result at epoch 50
57	0.2741	0.2760	|	0.5934	0.8884	0.8884	0.8884	|	0.5403	0.8054	0.8054	0.8054	|	0.5046	0.7796	0.7796	0.7796	|  Best result at epoch 50
58	0.2520	0.2448	|	0.6025	0.8971	0.8971	0.8971	|	0.5486	0.8188	0.8188	0.8188	|	0.5129	0.7981	0.7981	0.7981	|  Best result at epoch 50
59	0.2380	0.2319	|	0.5976	0.8930	0.8930	0.8930	|	0.5495	0.8188	0.8188	0.8188	|	0.5146	0.7965	0.7965	0.7965	|  Best result at epoch 50
60	0.2211	0.2162	|	0.6021	0.8984	0.8984	0.8984	|	0.5538	0.8255	0.8255	0.8255	|	0.5118	0.7957	0.7957	0.7957	|  Best result at epoch 50
61	0.2074	0.2100	|	0.6018	0.8991	0.8991	0.8991	|	0.5490	0.8188	0.8188	0.8188	|	0.5121	0.7957	0.7957	0.7957	|  Best result at epoch 50
62	0.2000	0.2017	|	0.6038	0.9004	0.9004	0.9004	|	0.5538	0.8255	0.8255	0.8255	|	0.5131	0.7973	0.7973	0.7973	|  Best result at epoch 50
63	0.1962	0.2004	|	0.6030	0.9004	0.9004	0.9004	|	0.5490	0.8188	0.8188	0.8188	|	0.5120	0.7941	0.7941	0.7941	|  Best result at epoch 50
64	0.1912	0.1957	|	0.6056	0.9024	0.9024	0.9024	|	0.5505	0.8188	0.8188	0.8188	|	0.5135	0.7957	0.7957	0.7957	|  Best result at epoch 50
65	0.1865	0.1908	|	0.6054	0.9031	0.9031	0.9031	|	0.5505	0.8188	0.8188	0.8188	|	0.5138	0.7957	0.7957	0.7957	|  Best result at epoch 50
66	0.1822	0.1852	|	0.6066	0.9024	0.9024	0.9024	|	0.5505	0.8188	0.8188	0.8188	|	0.5126	0.7949	0.7949	0.7949	|  Best result at epoch 50
67	0.1798	0.1886	|	0.6029	0.9004	0.9004	0.9004	|	0.5495	0.8188	0.8188	0.8188	|	0.5111	0.7909	0.7909	0.7909	|  Best result at epoch 50
68	0.1797	0.1856	|	0.6094	0.9011	0.9011	0.9011	|	0.5588	0.8255	0.8255	0.8255	|	0.5105	0.7941	0.7941	0.7941	|  Best result at epoch 50
69	0.1812	0.1961	|	0.5981	0.8951	0.8951	0.8951	|	0.5449	0.8121	0.8121	0.8121	|	0.5066	0.7829	0.7829	0.7829	|  Best result at epoch 50
70	0.1850	0.1951	|	0.6107	0.9017	0.9017	0.9017	|	0.5521	0.8188	0.8188	0.8188	|	0.5123	0.7989	0.7989	0.7989	|  Best result at epoch 50
71	0.1887	0.1798	|	0.6019	0.8991	0.8991	0.8991	|	0.5449	0.8121	0.8121	0.8121	|	0.5071	0.7845	0.7845	0.7845	|  Best result at epoch 50
72	0.1720	0.1654	|	0.6042	0.9017	0.9017	0.9017	|	0.5490	0.8188	0.8188	0.8188	|	0.5110	0.7949	0.7949	0.7949	|  Best result at epoch 50
73	0.1607	0.1596	|	0.6048	0.9024	0.9024	0.9024	|	0.5430	0.8121	0.8121	0.8121	|	0.5156	0.7989	0.7989	0.7989	|  Best result at epoch 50
74	0.1546	0.1541	|	0.6060	0.9037	0.9037	0.9037	|	0.5554	0.8255	0.8255	0.8255	|	0.5108	0.7949	0.7949	0.7949	|  Best result at epoch 50
75	0.1525	0.1487	|	0.6082	0.9064	0.9064	0.9064	|	0.5476	0.8188	0.8188	0.8188	|	0.5126	0.7949	0.7949	0.7949	|  Best result at epoch 50
76	0.1462	0.1469	|	0.6204	0.9064	0.9064	0.9064	|	0.5505	0.8188	0.8188	0.8188	|	0.5266	0.7957	0.7957	0.7957	|  Best result at epoch 50
77	0.1430	0.1473	|	0.6263	0.9071	0.9071	0.9071	|	0.5922	0.8255	0.8255	0.8255	|	0.5349	0.7957	0.7957	0.7957	|  Best result at epoch 50
78	0.1418	0.1446	|	0.7650	0.9251	0.9251	0.9251	|	0.6712	0.8389	0.8389	0.8389	|	0.5826	0.8021	0.8021	0.8021	|  Best result at epoch 78
79	0.1411	0.1429	|	0.6643	0.9111	0.9111	0.9111	|	0.5922	0.8255	0.8255	0.8255	|	0.5624	0.7989	0.7989	0.7989	|  Best result at epoch 78
80	0.1379	0.1399	|	0.8212	0.9358	0.9358	0.9358	|	0.7588	0.8591	0.8591	0.8591	|	0.6536	0.8125	0.8125	0.8125	|  Best result at epoch 80
81	0.1354	0.1423	|	0.7380	0.9211	0.9211	0.9211	|	0.6629	0.8322	0.8322	0.8322	|	0.6064	0.8045	0.8045	0.8045	|  Best result at epoch 80
82	0.1345	0.1377	|	0.8721	0.9479	0.9479	0.9479	|	0.7839	0.8658	0.8658	0.8658	|	0.6923	0.8197	0.8197	0.8197	|  Best result at epoch 82
83	0.1344	0.1416	|	0.7263	0.9205	0.9205	0.9205	|	0.6695	0.8389	0.8389	0.8389	|	0.6214	0.8045	0.8045	0.8045	|  Best result at epoch 82
84	0.1367	0.1433	|	0.8776	0.9485	0.9485	0.9485	|	0.8151	0.8792	0.8792	0.8792	|	0.6881	0.8173	0.8173	0.8173	|  Best result at epoch 84
85	0.1403	0.1348	|	0.8057	0.9332	0.9332	0.9332	|	0.7532	0.8591	0.8591	0.8591	|	0.6615	0.8077	0.8077	0.8077	|  Best result at epoch 84
86	0.1329	0.1312	|	0.8972	0.9559	0.9559	0.9559	|	0.7839	0.8658	0.8658	0.8658	|	0.6985	0.8221	0.8221	0.8221	|  Best result at epoch 84
87	0.1269	0.1269	|	0.8939	0.9559	0.9559	0.9559	|	0.7819	0.8658	0.8658	0.8658	|	0.7006	0.8221	0.8221	0.8221	|  Best result at epoch 84
88	0.1239	0.1256	|	0.8978	0.9566	0.9566	0.9566	|	0.7819	0.8658	0.8658	0.8658	|	0.7021	0.8213	0.8213	0.8213	|  Best result at epoch 84
89	0.1223	0.1232	|	0.9132	0.9612	0.9612	0.9612	|	0.7819	0.8658	0.8658	0.8658	|	0.7044	0.8237	0.8237	0.8237	|  Best result at epoch 84
90	0.1197	0.1252	|	0.8959	0.9566	0.9566	0.9566	|	0.7767	0.8591	0.8591	0.8591	|	0.7047	0.8205	0.8205	0.8205	|  Best result at epoch 84
91	0.1189	0.1224	|	0.9118	0.9606	0.9606	0.9606	|	0.7848	0.8658	0.8658	0.8658	|	0.6858	0.8157	0.8157	0.8157	|  Best result at epoch 84
92	0.1214	0.1393	|	0.8888	0.9532	0.9532	0.9532	|	0.7933	0.8658	0.8658	0.8658	|	0.7045	0.8141	0.8141	0.8141	|  Best result at epoch 84
93	0.1257	0.1365	|	0.8858	0.9512	0.9512	0.9512	|	0.7815	0.8658	0.8658	0.8658	|	0.7030	0.8165	0.8165	0.8165	|  Best result at epoch 84
94	0.1369	0.1322	|	0.9107	0.9612	0.9612	0.9612	|	0.7724	0.8591	0.8591	0.8591	|	0.6936	0.8109	0.8109	0.8109	|  Best result at epoch 84
95	0.1218	0.1199	|	0.9171	0.9632	0.9632	0.9632	|	0.8082	0.8725	0.8725	0.8725	|	0.7044	0.8189	0.8189	0.8189	|  Best result at epoch 84
96	0.1182	0.1173	|	0.9104	0.9619	0.9619	0.9619	|	0.7819	0.8658	0.8658	0.8658	|	0.6997	0.8181	0.8181	0.8181	|  Best result at epoch 84
97	0.1131	0.1127	|	0.9204	0.9652	0.9652	0.9652	|	0.8259	0.8792	0.8792	0.8792	|	0.7121	0.8213	0.8213	0.8213	|  Best result at epoch 84
98	0.1119	0.1108	|	0.9230	0.9666	0.9666	0.9666	|	0.8052	0.8725	0.8725	0.8725	|	0.7086	0.8221	0.8221	0.8221	|  Best result at epoch 84
99	0.1086	0.1100	|	0.9220	0.9666	0.9666	0.9666	|	0.7937	0.8658	0.8658	0.8658	|	0.7046	0.8205	0.8205	0.8205	|  Best result at epoch 84
100	0.1062	0.1104	|	0.9261	0.9679	0.9679	0.9679	|	0.7999	0.8658	0.8658	0.8658	|	0.7115	0.8229	0.8229	0.8229	|  Best result at epoch 84
101	0.1044	0.1093	|	0.9255	0.9679	0.9679	0.9679	|	0.7999	0.8658	0.8658	0.8658	|	0.7047	0.8197	0.8197	0.8197	|  Best result at epoch 84
102	0.1026	0.1103	|	0.9280	0.9686	0.9686	0.9686	|	0.7999	0.8658	0.8658	0.8658	|	0.7133	0.8213	0.8213	0.8213	|  Best result at epoch 84
103	0.1016	0.1085	|	0.9099	0.9606	0.9606	0.9606	|	0.7849	0.8658	0.8658	0.8658	|	0.6953	0.8165	0.8165	0.8165	|  Best result at epoch 84
104	0.1181	0.1240	|	0.9049	0.9572	0.9572	0.9572	|	0.7724	0.8591	0.8591	0.8591	|	0.6888	0.8061	0.8061	0.8061	|  Best result at epoch 84
105	0.1188	0.1164	|	0.9164	0.9626	0.9626	0.9626	|	0.7814	0.8658	0.8658	0.8658	|	0.6904	0.8109	0.8109	0.8109	|  Best result at epoch 84
